symbol,date,ret
CBA.AX,2019-09-30,0.022517483363307944
CBA.AX,2019-10-31,-0.03204275960441616
CBA.AX,2019-11-28,0.032975541484945525
CBA.AX,2019-12-30,-0.011383124900031572
CBA.AX,2020-01-30,0.06708364521608368
CBA.AX,2020-02-27,-0.019081011750011978
CBA.AX,2020-03-31,-0.22144780371807105
CBA.AX,2020-04-30,-0.015391935842484883
CBA.AX,2020-05-29,0.016908737633576587
CBA.AX,2020-06-30,0.08894123492482686
CBA.AX,2020-07-31,0.025640866927396866
CBA.AX,2020-08-31,-0.02748869233665363
CBA.AX,2020-09-30,-0.0683948987189924
CBA.AX,2020-10-29,0.08504947639495031
CBA.AX,2020-11-30,0.16270647239283265
CBA.AX,2020-12-30,0.023177758932090065
CBA.AX,2021-01-31,0.03129933956645781
CBA.AX,2021-02-28,0.010778444562532075
CBA.AX,2021-03-31,0.02496729160331257
CBA.AX,2021-04-30,0.0328270955988621
CBA.AX,2021-05-31,0.11994595977919364
CBA.AX,2021-06-30,0.0015042894549510688
CBA.AX,2021-07-30,-0.0022029223059605307
CBA.AX,2021-08-31,0.024702847502890535
CBA.AX,2021-09-30,0.04204958441266071
CBA.AX,2021-10-31,0.018786603793236045
CBA.AX,2021-11-30,-0.11675612156862081
CBA.AX,2021-12-30,0.07584135640082312
CBA.AX,2022-01-31,-0.06999991204891642
CBA.AX,2022-02-28,0.027549501734757786
CBA.AX,2022-03-31,0.10240447898740856
CBA.AX,2022-04-29,-0.006218285273555946
CBA.AX,2022-05-31,0.0046206398820825
CBA.AX,2022-06-30,-0.13395940710029852
CBA.AX,2022-07-29,0.11495913499097732
CBA.AX,2022-08-31,-0.012304726197885585
CBA.AX,2022-09-30,-0.06945719176823462
CBA.AX,2022-10-31,0.16923930290077926
CBA.AX,2022-11-30,0.022347976712988826
CBA.AX,2022-12-29,-0.05368022495155855
CBA.AX,2023-01-31,0.07358682447159337
CBA.AX,2023-02-28,-0.0817777775687899
CBA.AX,2023-03-30,-0.007370076487449473
CBA.AX,2023-04-28,0.010577742321828953
CBA.AX,2023-05-31,-0.02596616841802002
CBA.AX,2023-06-30,0.036061054944663384
CBA.AX,2023-07-31,0.0542536040325301
CBA.AX,2023-08-31,-0.010449343942010025
CBA.AX,2023-09-29,-0.02162852124556791
CBA.AX,2023-10-31,-0.031009222161636707
CBA.AX,2023-11-30,0.07556516313683814
CBA.AX,2023-12-28,0.07303963264719937
CBA.AX,2024-01-31,0.020572424840516135
CBA.AX,2024-02-29,0.047834661440652404
CBA.AX,2024-03-27,0.025392037167657033
CBA.AX,2024-04-30,-0.04819674045940514
CBA.AX,2024-05-31,0.0436528314064748
CBA.AX,2024-06-28,0.06558470805182215
CBA.AX,2024-07-31,0.07936881274989949
CBA.AX,2024-08-30,0.03312073926513537
CBA.AX,2024-09-30,-0.029462457611536208
CBA.AX,2024-10-31,0.04948675157322602
CBA.AX,2024-11-28,0.1160531956282429
CBA.AX,2024-12-30,-0.03361076993652434
BHP.AX,2015-01-29,-0.009478539879565151
BHP.AX,2015-02-26,0.15003405393425662
BHP.AX,2015-03-31,-0.07005626171520063
BHP.AX,2015-04-30,0.053724617633563954
BHP.AX,2015-05-29,-0.009509710739451949
BHP.AX,2015-06-30,-0.08583975653535825
BHP.AX,2015-07-31,-0.022181168338198276
BHP.AX,2015-08-31,-0.048015505052580454
BHP.AX,2015-09-30,-0.08086790537191657
BHP.AX,2015-10-29,0.036003432207835306
BHP.AX,2015-11-30,-0.18549095638763302
BHP.AX,2015-12-30,-0.047466607359823665
BHP.AX,2016-01-31,-0.14613670507439835
BHP.AX,2016-02-29,0.051147858887453435
BHP.AX,2016-03-31,0.07305794454664816
BHP.AX,2016-04-29,0.2186212853253353
BHP.AX,2016-05-31,-0.07736925677303308
BHP.AX,2016-06-30,-0.02253691632488264
BHP.AX,2016-07-29,0.04664863596089641
BHP.AX,2016-08-31,0.04661872275348111
BHP.AX,2016-09-30,0.10671577025324819
BHP.AX,2016-10-31,0.018767085585783327
BHP.AX,2016-11-30,0.12324545345510729
BHP.AX,2016-12-29,-0.021475986726123386
BHP.AX,2017-01-31,0.08060670381397328
BHP.AX,2017-02-28,-0.08124091086762819
BHP.AX,2017-03-30,-0.010335205264772052
BHP.AX,2017-04-28,-0.013311397435562644
BHP.AX,2017-05-31,0.007588359829971525
BHP.AX,2017-06-30,-0.02594131106324915
BHP.AX,2017-07-31,0.11039510476374947
BHP.AX,2017-08-31,0.05918771457757099
BHP.AX,2017-09-29,-0.03780274389973637
BHP.AX,2017-10-31,0.04538400866595027
BHP.AX,2017-11-30,0.023376736128181586
BHP.AX,2017-12-28,0.07215353692245485
BHP.AX,2018-01-31,0.03686169502699954
BHP.AX,2018-02-28,-0.018264986349724288
BHP.AX,2018-03-28,-0.036837765214269624
BHP.AX,2018-04-30,0.09712853626475115
BHP.AX,2018-05-31,0.05945082506083765
BHP.AX,2018-06-29,0.03415664621257597
BHP.AX,2018-07-31,0.028015418325782138
BHP.AX,2018-08-31,-0.047332352144135115
BHP.AX,2018-09-28,0.07484803401811102
BHP.AX,2018-10-31,-0.04389267189116941
BHP.AX,2018-11-29,-0.07308956582725545
BHP.AX,2018-12-30,0.11534702595029
BHP.AX,2019-01-31,0.07208642758032924
BHP.AX,2019-02-28,0.06228569420384433
BHP.AX,2019-03-31,0.07536228164114878
BHP.AX,2019-04-30,-0.04225369917779942
BHP.AX,2019-05-31,0.009625737651851374
BHP.AX,2019-06-28,0.09004269915721608
BHP.AX,2019-07-31,-0.009718313828266822
BHP.AX,2019-08-30,-0.10966636922063722
BHP.AX,2019-09-30,0.04872096422364103
BHP.AX,2019-10-31,-0.027777848327688925
BHP.AX,2019-11-28,0.07086845289448385
BHP.AX,2019-12-30,0.018048495825090605
BHP.AX,2020-01-30,0.012333149508104935
BHP.AX,2020-02-27,-0.14720809865480333
BHP.AX,2020-03-31,-0.06943419276903484
BHP.AX,2020-04-30,0.07012909400900891
BHP.AX,2020-05-29,0.07078830274254444
BHP.AX,2020-06-30,0.03406463286853212
BHP.AX,2020-07-31,0.025963091779326763
BHP.AX,2020-08-31,0.03156465217421012
BHP.AX,2020-09-30,-0.03979843397448668
BHP.AX,2020-10-29,-0.051123675721927
BHP.AX,2020-11-30,0.14150378633090854
BHP.AX,2020-12-30,0.10036310508632162
BHP.AX,2021-01-31,0.03983042324046293
BHP.AX,2021-02-28,0.13531275485893857
BHP.AX,2021-03-31,-0.0614688811415689
BHP.AX,2021-04-30,0.04490708472444305
BHP.AX,2021-05-31,0.003144463157848776
BHP.AX,2021-06-30,0.01504706990827609
BHP.AX,2021-07-30,0.10129706877706601
BHP.AX,2021-08-31,-0.14731723599077118
BHP.AX,2021-09-30,-0.11550120548995624
BHP.AX,2021-10-31,-0.03190629267732448
BHP.AX,2021-11-30,0.09585275324187181
BHP.AX,2021-12-30,0.04010017379712205
BHP.AX,2022-01-31,0.08265060345258157
BHP.AX,2022-02-28,0.08895629859659038
BHP.AX,2022-03-31,0.12545662930651091
BHP.AX,2022-04-29,-0.0836039999109428
BHP.AX,2022-05-31,0.043546239141182275
BHP.AX,2022-06-30,-0.07531934873692059
BHP.AX,2022-07-29,-0.06230324511328844
BHP.AX,2022-08-31,0.04963813946756024
BHP.AX,2022-09-30,0.012401036572742052
BHP.AX,2022-10-31,-0.002596004205505653
BHP.AX,2022-11-30,0.2097866122477643
BHP.AX,2022-12-29,-0.0182874240357489
BHP.AX,2023-01-31,0.08590834478820919
BHP.AX,2023-02-28,-0.06720485760567774
BHP.AX,2023-03-30,0.05196953259889692
BHP.AX,2023-04-28,-0.05991949779555128
BHP.AX,2023-05-31,-0.0536034685144916
BHP.AX,2023-06-30,0.07068059923290648
BHP.AX,2023-07-31,0.022671714882168237
BHP.AX,2023-08-31,-0.025211951376746145
BHP.AX,2023-09-29,0.014134671620696038
BHP.AX,2023-10-31,0.021242903353737574
BHP.AX,2023-11-30,0.025448104783239778
BHP.AX,2023-12-28,0.08782921020938828
BHP.AX,2024-01-31,-0.06546326391863355
BHP.AX,2024-02-29,-0.04648703479364824
BHP.AX,2024-03-27,0.010506506029833718
BHP.AX,2024-04-30,-0.028009954956517258
BHP.AX,2024-05-31,0.03439454723217805
BHP.AX,2024-06-28,-0.04111434579411222
BHP.AX,2024-07-31,-0.00890340866209749
BHP.AX,2024-08-30,-0.03617029797272486
BHP.AX,2024-09-30,0.16002994879108767
BHP.AX,2024-10-31,-0.06919058347670859
BHP.AX,2024-11-28,-0.05165961742146907
BHP.AX,2024-12-30,-0.025141703860369513
CSL.AX,2015-01-29,0.006523370905284542
CSL.AX,2015-02-26,0.04877777439522091
CSL.AX,2015-03-31,0.012353966981344833
CSL.AX,2015-04-30,-0.017812418756084525
CSL.AX,2015-05-29,0.027698188472525365
CSL.AX,2015-06-30,-0.07518715144134303
CSL.AX,2015-07-31,0.14444323277333515
CSL.AX,2015-08-31,-0.07164508977724215
CSL.AX,2015-09-30,-0.019276341440675582
CSL.AX,2015-10-29,0.05145769364692465
CSL.AX,2015-11-30,0.07378153920027941
CSL.AX,2015-12-30,0.04567576160950315
CSL.AX,2016-01-31,0.02544876438661059
CSL.AX,2016-02-29,-0.04343001370253652
CSL.AX,2016-03-31,-0.014367109426965063
CSL.AX,2016-04-29,0.04138604319826267
CSL.AX,2016-05-31,0.10058953405414028
CSL.AX,2016-06-30,-0.03092603669957439
CSL.AX,2016-07-29,0.051880964391454176
CSL.AX,2016-08-31,-0.08389824850827976
CSL.AX,2016-09-30,-0.0013265543005079872
CSL.AX,2016-10-31,-0.06869162417183938
CSL.AX,2016-11-30,-0.0043150013681351185
CSL.AX,2016-12-29,0.01199357341931262
CSL.AX,2017-01-31,0.12857303808418208
CSL.AX,2017-02-28,0.04235786838832256
CSL.AX,2017-03-30,0.0682160156569318
CSL.AX,2017-04-28,0.057607931117700906
CSL.AX,2017-05-31,-0.024594507392459497
CSL.AX,2017-06-30,0.06760004046980694
CSL.AX,2017-07-31,-0.08715495297362963
CSL.AX,2017-08-31,0.020000023252660037
CSL.AX,2017-09-29,0.0495777811853666
CSL.AX,2017-10-31,0.04710369278554971
CSL.AX,2017-11-30,0.0379980088097267
CSL.AX,2017-12-28,-0.029532737503639606
CSL.AX,2018-01-31,0.033333185961861966
CSL.AX,2018-02-28,0.10554059894457524
CSL.AX,2018-03-28,-0.03105402765270715
CSL.AX,2018-04-30,0.09584452778456232
CSL.AX,2018-05-31,0.09092513156400828
CSL.AX,2018-06-29,0.036427124469365024
CSL.AX,2018-07-31,0.020714320599517277
CSL.AX,2018-08-31,0.1561467002751833
CSL.AX,2018-09-28,-0.10989979371407177
CSL.AX,2018-10-31,-0.06379608579473028
CSL.AX,2018-11-29,-0.0577860972489016
CSL.AX,2018-12-30,0.043742975762992575
CSL.AX,2019-01-31,0.05011864541131206
CSL.AX,2019-02-28,0.006274410085877147
CSL.AX,2019-03-31,0.01596778011412603
CSL.AX,2019-04-30,0.0050105452481055135
CSL.AX,2019-05-31,0.0348491863247371
CSL.AX,2019-06-28,0.04627964323833589
CSL.AX,2019-07-31,0.06799994840724977
CSL.AX,2019-08-30,0.04899408478051859
CSL.AX,2019-09-30,-0.023881714457959058
CSL.AX,2019-10-31,0.10680815952372247
CSL.AX,2019-11-28,0.09599865923389683
CSL.AX,2019-12-30,-0.02723307785258522
CSL.AX,2020-01-30,0.13159986551934066
CSL.AX,2020-02-27,-0.008363956349100587
CSL.AX,2020-03-31,-0.0031381733425638325
CSL.AX,2020-04-30,0.007947679034247868
CSL.AX,2020-05-29,-0.10735504235745097
CSL.AX,2020-06-30,0.03902674550332397
CSL.AX,2020-07-31,-0.058885003898506705
CSL.AX,2020-08-31,0.05890399567611149
CSL.AX,2020-09-30,0.0087370745553077
CSL.AX,2020-10-29,0.0019512753937500626
CSL.AX,2020-11-30,0.04239114681463385
CSL.AX,2020-12-30,-0.055279303042551464
CSL.AX,2021-01-31,-0.018080687737986767
CSL.AX,2021-02-28,-0.02797931245482721
CSL.AX,2021-03-31,-0.02199361846872372
CSL.AX,2021-04-30,0.031026789191676896
CSL.AX,2021-05-31,0.0702533323551342
CSL.AX,2021-06-30,-0.017297628664855624
CSL.AX,2021-07-30,0.013044035664629083
CSL.AX,2021-08-31,0.07971325181752076
CSL.AX,2021-09-30,-0.054572026778934135
CSL.AX,2021-10-31,0.04492163547756478
CSL.AX,2021-11-30,0.008513273536768118
CSL.AX,2021-12-30,-0.05973685174678589
CSL.AX,2022-01-31,-0.1003370174462781
CSL.AX,2022-02-28,-0.001720304823043528
CSL.AX,2022-03-31,0.025488160908694546
CSL.AX,2022-04-29,0.026363240578685554
CSL.AX,2022-05-31,-0.005378653770525932
CSL.AX,2022-06-30,-0.010190291724507583
CSL.AX,2022-07-29,0.07723202195264389
CSL.AX,2022-08-31,0.012765814994482483
CSL.AX,2022-09-30,-0.0231993708585031
CSL.AX,2022-10-31,-0.00617489260821813
CSL.AX,2022-11-30,0.05436721435925729
CSL.AX,2022-12-29,-0.03649655761043302
CSL.AX,2023-01-31,0.0478176387132736
CSL.AX,2023-02-28,-0.02875427310816714
CSL.AX,2023-03-30,-0.010134685965757062
CSL.AX,2023-04-28,0.04259438809574956
CSL.AX,2023-05-31,0.019329451715190515
CSL.AX,2023-06-30,-0.094683222586179
CSL.AX,2023-07-31,-0.03194179279689513
CSL.AX,2023-08-31,0.018657743181892394
CSL.AX,2023-09-29,-0.07625096555811262
CSL.AX,2023-10-31,-0.0630781734889907
CSL.AX,2023-11-30,0.11864827249001775
CSL.AX,2023-12-28,0.09050468863486238
CSL.AX,2024-01-31,0.03526947829750626
CSL.AX,2024-02-29,-0.04855779531255211
CSL.AX,2024-03-27,0.026194058182488877
CSL.AX,2024-04-30,-0.03876078065190769
CSL.AX,2024-05-31,0.012068139560921676
CSL.AX,2024-06-28,0.053945040605878125
CSL.AX,2024-07-31,0.04915161291467429
CSL.AX,2024-08-30,-0.008265646313697417
CSL.AX,2024-09-30,-0.06126247237247984
CSL.AX,2024-10-31,-0.016277823754006326
CSL.AX,2024-11-28,0.002130588092682073
CSL.AX,2024-12-30,-0.002267795560642716
NAB.AX,2015-01-29,0.06168060465836156
NAB.AX,2015-02-26,0.0637102469544113
NAB.AX,2015-03-31,0.013984010675784031
NAB.AX,2015-04-30,-0.043195308108099795
NAB.AX,2015-05-29,-0.025097754708922615
NAB.AX,2015-06-30,-0.029428669381967754
NAB.AX,2015-07-31,0.04383058868469081
NAB.AX,2015-08-31,-0.10353752288315388
NAB.AX,2015-09-30,-0.03817765173072607
NAB.AX,2015-10-29,0.0056704341056958985
NAB.AX,2015-11-30,0.027279214277600383
NAB.AX,2015-12-30,0.009695833935293274
NAB.AX,2016-01-31,-0.07847671232628994
NAB.AX,2016-02-29,-0.08091510489573095
NAB.AX,2016-03-31,0.040518467607917774
NAB.AX,2016-04-29,0.058800845010905656
NAB.AX,2016-05-31,0.033796009076513034
NAB.AX,2016-06-30,-0.06335184717614595
NAB.AX,2016-07-29,0.0436495504602723
NAB.AX,2016-08-31,0.030142894418307087
NAB.AX,2016-09-30,0.019385827497235608
NAB.AX,2016-10-31,7.173510263940308e-4
NAB.AX,2016-11-30,0.09271910513218651
NAB.AX,2016-12-29,0.043907710337683925
NAB.AX,2017-01-31,-0.006847222870750236
NAB.AX,2017-02-28,0.05351290673324738
NAB.AX,2017-03-30,0.038952888827219034
NAB.AX,2017-04-28,0.01979589860106956
NAB.AX,2017-05-31,-0.08640735971463953
NAB.AX,2017-06-30,-0.017596332804036163
NAB.AX,2017-07-31,0.012166312260574852
NAB.AX,2017-08-31,0.008347211761414286
NAB.AX,2017-09-29,0.0430461264551536
NAB.AX,2017-10-31,0.04380973976040181
NAB.AX,2017-11-30,-0.07006025417539952
NAB.AX,2017-12-28,-0.0016882814014992364
NAB.AX,2018-01-31,-0.009130773365690903
NAB.AX,2018-02-28,0.02798637691224437
NAB.AX,2018-03-28,-0.05411658762759508
NAB.AX,2018-04-30,0.01614591411480637
NAB.AX,2018-05-31,-0.04093967644953189
NAB.AX,2018-06-29,0.02276096063238997
NAB.AX,2018-07-31,0.03356453996264763
NAB.AX,2018-08-31,0.0014122269864613735
NAB.AX,2018-09-28,-0.019739277472172856
NAB.AX,2018-10-31,-0.0884574822912867
NAB.AX,2018-11-29,0.010668613773411106
NAB.AX,2018-12-30,-0.023132962550725056
NAB.AX,2019-01-31,-0.011632746109753067
NAB.AX,2019-02-28,0.05674623973713766
NAB.AX,2019-03-31,0.008353363230416688
NAB.AX,2019-04-30,0
NAB.AX,2019-05-31,0.0802275678973694
NAB.AX,2019-06-28,0.008682435187142845
NAB.AX,2019-07-31,0.06699110118858309
NAB.AX,2019-08-30,-0.04033668525728107
NAB.AX,2019-09-30,0.08552641033631447
NAB.AX,2019-10-31,-0.043434571911814324
NAB.AX,2019-11-28,-0.061649017502387604
NAB.AX,2019-12-30,-0.04866722002266344
NAB.AX,2020-01-30,0.04993902014237572
NAB.AX,2020-02-27,-0.029388957982105834
NAB.AX,2020-03-31,-0.3247012703853073
NAB.AX,2020-04-30,5.898172159486403e-4
NAB.AX,2020-05-29,0.0690276307827673
NAB.AX,2020-06-30,0.02302081775233278
NAB.AX,2020-07-31,-0.030735404175776138
NAB.AX,2020-08-31,0.015288755621518435
NAB.AX,2020-09-30,-0.01003906550806799
NAB.AX,2020-10-29,0.04788752837695398
NAB.AX,2020-11-30,0.255977883317704
NAB.AX,2020-12-30,-0.019097125205634113
NAB.AX,2021-01-31,0.053539491877214296
NAB.AX,2021-02-28,0.05585905248783618
NAB.AX,2021-03-31,0.038186212046960044
NAB.AX,2021-04-30,0.021455999292782302
NAB.AX,2021-05-31,0.034259520119133136
NAB.AX,2021-06-30,-0.027087209422411718
NAB.AX,2021-07-30,-0.011060132182310944
NAB.AX,2021-08-31,0.0694174854366314
NAB.AX,2021-09-30,0.00360625600231268
NAB.AX,2021-10-31,0.022278137718231283
NAB.AX,2021-11-30,-0.015527647791926724
NAB.AX,2021-12-30,0.05332374152046082
NAB.AX,2022-01-31,-0.04160901355936575
NAB.AX,2022-02-28,0.06259049187955146
NAB.AX,2022-03-31,0.10078316383430153
NAB.AX,2022-04-29,0.009279320227178811
NAB.AX,2022-05-31,-0.01946252059557574
NAB.AX,2022-06-30,-0.12380048208939909
NAB.AX,2022-07-29,0.11719604796028116
NAB.AX,2022-08-31,-3.267756200884264e-4
NAB.AX,2022-09-30,-0.058188936117619994
NAB.AX,2022-10-31,0.13502255419228493
NAB.AX,2022-11-30,-0.006400328955299406
NAB.AX,2022-12-29,-0.0511363755561669
NAB.AX,2023-01-31,0.05555552280081355
NAB.AX,2023-02-28,-0.07406238063077986
NAB.AX,2023-03-30,-0.056501057803811205
NAB.AX,2023-04-28,0.04040415584324242
NAB.AX,2023-05-31,-0.07134264750164387
NAB.AX,2023-06-30,0.01540248862434157
NAB.AX,2023-07-31,0.07773979914818141
NAB.AX,2023-08-31,0.01900064255863665
NAB.AX,2023-09-29,0.003798373124012322
NAB.AX,2023-10-31,-0.031303738664792635
NAB.AX,2023-11-30,0.039810855032925474
NAB.AX,2023-12-28,0.07984542024536712
NAB.AX,2024-01-31,0.03908787463269703
NAB.AX,2024-02-29,0.06708463511222629
NAB.AX,2024-03-27,0.017626320894135628
NAB.AX,2024-04-30,-0.02424942117270268
NAB.AX,2024-05-31,0.02817268873958212
NAB.AX,2024-06-28,0.06841637667979183
NAB.AX,2024-07-31,0.06486336973241968
NAB.AX,2024-08-30,-0.010627325442890467
NAB.AX,2024-09-30,-0.021482850626702632
NAB.AX,2024-10-31,0.02302542818769937
NAB.AX,2024-11-28,0.04551515861686939
NAB.AX,2024-12-30,-0.051150986345031124
WBC.AX,2015-01-29,0.03576806226036977
WBC.AX,2015-02-26,0.10272802955697324
WBC.AX,2015-03-31,0.031052481015862554
WBC.AX,2015-04-30,-0.06942325002492478
WBC.AX,2015-05-29,-0.053700609240511565
WBC.AX,2015-06-30,-0.04201434103904644
WBC.AX,2015-07-31,0.08429232619604798
WBC.AX,2015-08-31,-0.10785999011097569
WBC.AX,2015-09-30,-0.04501593073064192
WBC.AX,2015-10-29,0.06375855196739355
WBC.AX,2015-11-30,0.07771823587239779
WBC.AX,2015-12-30,0.023482756087342516
WBC.AX,2016-01-31,-0.08671033500496794
WBC.AX,2016-02-29,-0.038499259917613826
WBC.AX,2016-03-31,0.006107907582397321
WBC.AX,2016-04-29,0.04721736445738167
WBC.AX,2016-05-31,0.01933080793651598
WBC.AX,2016-06-30,-0.042345437353695115
WBC.AX,2016-07-29,0.05748300587376898
WBC.AX,2016-08-31,-0.052428187295759376
WBC.AX,2016-09-30,0.0016968353072936981
WBC.AX,2016-10-31,0.032531518737469955
WBC.AX,2016-11-30,0.07025416761791736
WBC.AX,2016-12-29,0.030015589445654856
WBC.AX,2017-01-31,-0.018711563991717584
WBC.AX,2017-02-28,0.060018822732357924
WBC.AX,2017-03-30,0.0339131373901993
WBC.AX,2017-04-28,0
WBC.AX,2017-05-31,-0.10386984763892071
WBC.AX,2017-06-30,3.279391792800901e-4
WBC.AX,2017-07-31,0.04293678280118218
WBC.AX,2017-08-31,-0.017284785852413442
WBC.AX,2017-09-29,0.020786682548864288
WBC.AX,2017-10-31,0.040100275854599854
WBC.AX,2017-11-30,-0.02173306616358317
WBC.AX,2017-12-28,-0.006653892609617462
WBC.AX,2018-01-31,0.0022327904172134705
WBC.AX,2018-02-28,-0.023233584128652285
WBC.AX,2018-03-28,-0.06744862013171282
WBC.AX,2018-04-30,6.987918315497499e-4
WBC.AX,2018-05-31,0.0036450492597959183
WBC.AX,2018-06-29,0.05206460884485953
WBC.AX,2018-07-31,0.005460750526974811
WBC.AX,2018-08-31,-0.031228569013611485
WBC.AX,2018-09-28,-0.021373560036108352
WBC.AX,2018-10-31,-0.045112909385274236
WBC.AX,2018-11-29,0.007907313942449923
WBC.AX,2018-12-30,-0.035810320369466186
WBC.AX,2019-01-31,-0.018370829641411568
WBC.AX,2019-02-28,0.09886087906184082
WBC.AX,2019-03-31,-0.030729348517052668
WBC.AX,2019-04-30,0.0508020704968668
WBC.AX,2019-05-31,0.033587102200210106
WBC.AX,2019-06-28,0.033527689301494856
WBC.AX,2019-07-31,0.010225402509084658
WBC.AX,2019-08-30,-0.015008664313828413
WBC.AX,2019-09-30,0.05031877518518302
WBC.AX,2019-10-31,-0.059379063890974026
WBC.AX,2019-11-28,-0.09443837163884261
WBC.AX,2019-12-30,-0.011827217920133748
WBC.AX,2020-01-30,0.036731368652261676
WBC.AX,2020-02-27,-0.05891732655328419
WBC.AX,2020-03-31,-0.2935701974559092
WBC.AX,2020-04-30,-0.02514951207771765
WBC.AX,2020-05-29,0.057739447595769544
WBC.AX,2020-06-30,0.04239256083835574
WBC.AX,2020-07-31,-0.047910914163683205
WBC.AX,2020-08-31,0.02633145607148668
WBC.AX,2020-09-30,-0.03990904752953428
WBC.AX,2020-10-29,0.06353923166118469
WBC.AX,2020-11-30,0.15143680612667199
WBC.AX,2020-12-30,-0.04487166715492352
WBC.AX,2021-01-31,0.09499188526156455
WBC.AX,2021-02-28,0.14050015557688456
WBC.AX,2021-03-31,0.014468753505652021
WBC.AX,2021-04-30,0.017929756942584696
WBC.AX,2021-05-31,0.08199854203957302
WBC.AX,2021-06-30,-0.023088686623837784
WBC.AX,2021-07-30,-0.04998052690795918
WBC.AX,2021-08-31,0.05301796537814507
WBC.AX,2021-09-30,0.006971149442717817
WBC.AX,2021-10-31,-0.0853845162764032
WBC.AX,2021-11-30,-0.10986393459346211
WBC.AX,2021-12-30,0.03540252227033358
WBC.AX,2022-01-31,-0.044496336801768344
WBC.AX,2022-02-28,0.12548997054210198
WBC.AX,2022-03-31,0.043118406934445686
WBC.AX,2022-04-29,-0.00334014458523324
WBC.AX,2022-05-31,0.02559794623431344
WBC.AX,2022-06-30,-0.1830750747534461
WBC.AX,2022-07-29,0.10307704676378138
WBC.AX,2022-08-31,0.004648953568276104
WBC.AX,2022-09-30,-0.04488670094321223
WBC.AX,2022-10-31,0.17829465974648429
WBC.AX,2022-11-30,0.010685178578110799
WBC.AX,2022-12-29,-0.02382944951631405
WBC.AX,2023-01-31,0.01070666167510792
WBC.AX,2023-02-28,-0.06483051211609914
WBC.AX,2023-03-30,-0.01857722527509842
WBC.AX,2023-04-28,0.03739600674645871
WBC.AX,2023-05-31,-0.04898377744648352
WBC.AX,2023-06-30,0.03191484425437885
WBC.AX,2023-07-31,0.04686029828885685
WBC.AX,2023-08-31,-0.01745747236534745
WBC.AX,2023-09-29,-0.036446386414756726
WBC.AX,2023-10-31,-0.019385464623914106
WBC.AX,2023-11-30,0.06083413099498869
WBC.AX,2023-12-28,0.07663361922291312
WBC.AX,2024-01-31,0.037991282255952274
WBC.AX,2024-02-29,0.11106446662782354
WBC.AX,2024-03-27,-0.011738067964689236
WBC.AX,2024-04-30,-0.005364005410533723
WBC.AX,2024-05-31,0.034141869940521374
WBC.AX,2024-06-28,0.04811385988740757
WBC.AX,2024-07-31,0.09438128666538548
WBC.AX,2024-08-30,0.048322050971813635
